,telegeram_channel_id,telegram_channel_name,telegeram_channel_type,message_id,message_type,text,created_at,update_at,hashtags,emojis,symbols,links,mentions
1697,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14704,message,"የሚሸጥ 40/60 ኮንዶሚነየም የቤቱ መገኛ አያት1 ሳይት3 49 አካባቢ ነው ባለ 2መኝታ ቤት አዲሱ እጣ ነው ደረጃ 4 ፎቅ ስፋት 82 ካሬ ሜትር እድሳት ሁኔታ ባለበት ቀሪ እዳ የለበትም መሸጫ ዋጋ 4,200,000 ሚሊዮን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ>",2024-01-09T16:18:46,2024-01-09T17:43:56,[],♦️   👉         👉    👉     👉     👉     👉     👉    🔹    ❗️     🧍♂     ✍              ☎️          👇       👇 📞,,[],[]
1698,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14705,message,"በአስቸኳይ የሚሸጥ ሰርቪስ ቤት ያለዉ ቦታ ለመኖሪያ አመቺ የሆነ የለማ ሰፈር ስፋት በይዞታ 220 ካሬ ሜትር በካርታ 200 ካሬ ሜትር የድሮ ካርታ ነዉ ስም ዞሮል ሰፈር አያት አካባቢ አሁን ተከራይቷል ዋጋ 21,000,000 ሚሊዮን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ>",2024-01-09T18:05:19,2024-01-10T07:23:33,[],♦️            👉      👉     👉       👉      👉    🔹     ❗️     🧍♂     ✍              ☎️          👇       👇 📞,,[],[]
1700,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14707,message,"በአስቸኳይ የሚሸጥ በቅናሽ አሁን በአለበት G+2 ቤት አሁኑኑ ገዝተው ትርፋማ ይሁኑ ሰፈር አያት ዲያስፖራ ዉስጥ ስፋት 150 ካሬ ሜትር ዋጋ 13,000,000 ሚሊዮን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ>",2024-01-10T17:17:42,2024-01-11T12:14:22,[],♦️       👉       👉    👉    👉    ❗️     🧍♂     ✍              ☎️          👇       👇 📞,,[],[]
1702,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14709,message,"የሚሸጥ ቆንጆ ዘመናዊ G+1 ቤት ለመኖሪያ አመቺ ቦታ የለማ መንደር አሁኑኑ ገዝተው ትርፋማ ይሁኑ ሰፈር አያት ስፋት 250 ካሬ ሜትር ዋጋ 46,000,000 ሚሊዮን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ>",2024-01-11T14:00:50,2024-01-11T14:43:47,[],♦️          👉      👉   👉    👉   ❗️     🧍♂     ✍              ☎️          👇       👇 📞,,[],[]
1712,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14719,message,"የሚሸጥ የድሮ ቤት ሰፈር ኡራኤል አካባቢ ስፋት 110 ካሬ ሜትር ዋጋ 19,000,000 ሚሊዮን ድርድር አለዉ 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ>",2024-01-11T14:22:39,2024-01-11T23:33:30,[],♦️   👉     👉    👉      ❗️     🧍♂     ✍              ☎️          👇       👇 📞,,[],[]
1717,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14737,message,"የሚሸጥ B+G+3 ቤት የባንክ እዳ ያለበት ፊኒሽንግ 10% የቀረዉ አሉምነም የእንጬት ስራ እና ቀለም ብቻ የሚቀር ለመኖሪያ አመቺ ቦታ የለማ መንደር አሁኑኑ ገዝተው ትርፋማ ይሁኑ ሰፈር አያት አካባቢ ስፋት 230 ካሬ ሜትር ዋጋ 21,000,000 ሚሊዮን ይባላል ባንክ 21,000,000 ሚሊዮን አለበት አጠቃላይ 42,000,000 ሚሊዮን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ>",2024-01-13T11:12:44,2024-01-13T12:24:29,[],♦️       👉           👉      👉      👉  👉    👉   👉     👉    ❗️     🧍♂     ✍              ☎️          👇       👇 📞,,[],[]
1719,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14739,message,የሚሸጥ ቆንጆ ዘመናዊ ቤት G+3 ለመኖሪያ አመቺ የሆነ ቦታ ከዋና አስፓልት ቅርብ ሰፈር አያት አካባቢ ስፋት 160 ካሬ ሜትር 3 ሳሎን / 2 ኪቺን ያለዉ 7 መኝታ / 5 መተጠቢያ ቤት የሰራተኛ መኝታ ከነ ሻወር ሺት ቤት አለዉ,2024-01-14T14:59:08,2024-01-19T07:37:36,[],♦️            👉   👉     👉         👉        👉        👉 ,,[],[]
1720,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14749,message,"የሚሸጥ 40/60 ኮንዶሚኒየም ቤት ሰፈር መሪ አካባቢ ስፋት 61 ካሬ ሜትር መኝታ ቤት 1 ደረጃ 4ኛ ላይ ዋጋ 5,500,000 ሚሊዮን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2024-01-15T15:07:43,2024-01-15T15:20:27,[],♦️     👉    👉      👉    👉     🔹          🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1760,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14799,message,"የሚሸጥ ጂ+2 ቤት ጄኤች ሲሜክስ ሪል እስቴት ኮፓዉንድ ዉስጥ 24 ሰአት ጥባቃ ያለዉ ለመኖረያ አመቺ ቦታ ሰፈር አያት ስፋት 284 ካሬ ሜትር ዋጋ 68,000,000 ሚሊዮን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2024-01-19T18:44:00,2024-01-19T18:49:36,[],♦️                 👉     👉     👉    ❗️       🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1766,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14805,message,የሚሸጥ የድሮ ፋራሽ ቤት ያለዉ ሰፈር ማርካቶ አካባቢ ስፋት 900 ካሬ ሜትር ዋናው መንገድ ላይ ለግንባታ ሊሆን ይችላል ለተለያዩ ለቢዝነስ ለአፓርትመንት ለትምህርት ቤት አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 95 ሚሊዮን ድርድር አለው :: 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>,2024-01-20T06:31:07,2024-01-20T14:13:21,[],♦️      👉    👉     👉    👉    👉    👉  👉    👉       🔹       ❗️       🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1770,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14809,message,"የሚሸጥ ቪላ ቤት ለብቻ ሰርቪስ ቤት ያለዉ ለመኖሪያ አመቺ ቦታ ሰፈር ቦሌ ቡልቡላ ስፋት 250 ካሬ ሜትር አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 38,000,000 ሚሊዮን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2024-01-21T03:29:59,2024-01-21T03:33:00,[],♦️          👉     👉     👉      👉    ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1780,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14819,message,"የሚሸጥ ኤል ሼፕ ቤት ሁለት መንገድ ያለዉ ቲ/ላይ ለመኖሪያ አመቺ ቦታ የለማ መንደር ዉስጥ ሰፈር አያት ስፋት 150 ካሬ ሜትር አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 15,500,000 ሚሊዮን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2024-01-21T13:31:26,2024-01-22T21:05:41,[],♦️        👉    👉     👉    👉     👉      👉    ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1781,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14820,message,"የሚሸጥ G+5 ህንፃ 200 ካሬ ሜትር ህንፃው ያረፈበት 190 ካሬ ሜትር ሰፈር ጃክሮስ አለማየሁ ህንፃ አካባቢ ከዋናው መንገድ 60 ሜትር ገባ ብሎ 9 አባወራ አለዉ 8 አባወራ 90 ካሬ ባለ 3 መኝታ 1 አባውራ 170 ካሬ 4 መኝታ በከፍተኛ ጥራት የተሰራ አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 110,000,000 ሚሊዮን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2024-01-22T11:26:09,2024-01-23T09:06:38,[],♦️      👉       👉      👉       👉    👉        👉        👉     👉      🔹    ❗️       🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1785,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14825,message,"የሚሸጥ ምርጥ ቦታ አመኖሪያ ቤት አመቺ ቦታ ኮምፓዉንድ ዉስጥ ስፋት 350 ካሬ ሜትር ሰፈር አያት አካባቢ አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 26,000,000 ሚሊዮን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ>",2024-01-23T17:44:11,2024-01-23T22:18:43,[],♦️         👉     👉      👉      👉    ❗️     🧍♂     ✍              ☎️          👇       👇 📞,,[],[]
1787,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14828,message,"የሚሸጥ 40/60 ኮንዶሚኒየም ቤት ስፋት 122 ካሬ ሜትር ሰፈር አያት 49 መዞሪያ ባለ 3 መኝታ ቤት 2 መተጠቢያ ቤት አለ ከመኖሪያ ቤት ደረጃ 1ኛ ላይ ዋጋ 10,500,000 ሚሊዮን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2024-01-24T17:11:36,2024-01-25T14:09:57,[],♦️    👉       👉       👉      👉     👉      🔹           🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1789,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14830,message,አስቸኳይ የሚሸጥ ቆንጆ መኪና ኰሮላ 2007 ሞዴል መር ያልዞረ አውቶማቲክ ሰልዳ ቁ A81XXX,2024-01-24T18:24:34,2024-01-24T21:52:45,[],♦️    👉     👉     👉     👉 ,,[],[]
1793,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14834,message,የሚሸጥ ዘመናዊ G+2 ቤት ሰሚት ዋሺንግተን አካባቢ ጥሩ የመኖሪያ ሰፈር ኮምፓወንድ ዉስጥ ስፋት 250 ካሬ ሜትር ዋጋ 57 ሚሊዮን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>,2024-01-25T13:20:42,2024-01-27T03:12:21,[],♦️    👉     👉      👉     👉      ❗️       🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1794,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14835,message,የሚሸጥ ኤል ሼፕ ቤት ሁለት መንገድ ያለዉ ቲ/ላይ ለመኖሪያ አመቺ ቦታ ለአስፓልት ቅርብ የለማ መንደር ዉስጥ ሰፈር አያት አካባቢ,2024-01-25T16:32:01,2024-01-25T16:34:09,[],♦️        👉      👉     👉    ,,[],[]
1799,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14842,message,"በአስቸኳይ የሚሸጥ መሳራት የወጣለት 20ሜትር መንገድ የያዘዉ አሁኑኑ ገዝተው ትርፋማ ይሁኑ ሰፈር አያት ዲያስፖራ ዉስጥ ስፋት 150 ካሬ ሜትር ዋጋ 10,500,000 ሚሊዮን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ>",2024-01-25T19:40:45,2024-01-29T06:57:44,[],♦️       👉       👉    👉    👉     ❗️     🧍♂     ✍              ☎️          👇       👇 📞,,[],[]
1804,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14848,message,አስቸኳይ የሚሸጥ 150 ካሬ ላይ የተሰራ ቤት G+4 ኮንፓውንድ ውስጥ 2 ሳሎን / 9 መኝታ ቤት አብዛኛዎቹ የራሳቸው መታጠቢያ አላቸው ሰፈር አያት አካባቢ አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 45 ሚሊዮን ውስን ድርድር አለው 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>,2024-01-26T15:07:12,2024-01-26T15:09:07,[],♦️       👉     👉            👉     👉      🔹      ❗️       🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1806,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14850,message,የሚሸጥ ዘመናዊ ቤት ሰፈር ፋርድ ቤት አካባቢ 250 ካሬ ሜትር G+2 ዋና ቤቱ G+1 ሰርቪሱ 1 ሳሎን 8 መኝታ ቤት 6 ሻዋር ሸንት ቤት 3 መኪና ማቆሚያ ያለው ዋጋ 60 ሚሊዮን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>,2024-01-26T15:24:45,2024-01-27T08:29:53,[],♦️   👉      👉    👉     👉    👉    👉     👉      👉      🔹    ❗️       🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1811,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14855,message,"በአስቸኳይ የሚሸጥ ምርጥ ዘመናዊ ቪላ ቤት ለመኖሪያ አመቺ ቦታ ሰፈር ሰሚት ጎሪጊስ አካባቢ ስፋት 150 ካሬ ሜትር አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 19,000,000 ሚሊዮን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2024-01-27T06:34:54,2024-01-27T13:00:08,[],♦️         👉      👉     👉      👉   ❗️       🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
